Year,Incident cost,Description,Animal group,Property type,Property category,Service type,"Ward code
",Ward,Borough Code,Borough,Station,Postcode,Latitude,Longitude
2017,328,ASSIST RSPCA WITH CAT STUCK UP TREE - INSPECTOR ON SCENE,Cat,Animal harm outdoors,Outdoor,Other animal assistance,E05000286,CANONS,E09000015,HARROW,Stanmore,HA7,51.61994419,-0.299252004
2017,656,CAT IN TREE RSPCA ON SCENE,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000286,CANONS,E09000015,HARROW,Stanmore,HA7,NULL,NULL
2017,328,PIGEON TRAPPED IN CHIMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05011253,Valentines,E09000026,REDBRIDGE,Ilford,IG1,NULL,NULL
2017,328,ASSISITNG RSPCA  CAT IN LIGHT WELL,Cat,Other outdoor location,Outdoor,Other animal assistance,E05000371,FINSBURY PARK,E09000019,ISLINGTON,Holloway,N7,51.56181687,-0.110488432
2017,328,CAT TRAPPED IN GUTTERING THRID FLOOR LEVEL,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000029,CHADWELL HEATH,E09000002,BARKING AND DAGENHAM,Dagenham,RM6,NULL,NULL
2017,328,CAT ON ROOF - REQUESTED BY RSPCA - ADDRESS IS OPPOSITE 61 ELDER ROAD,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000424,KNIGHT'S HILL,E09000022,LAMBETH,West Norwood,SE27,NULL,NULL
2017,328,ASSIST RSPCA WITH CAT STUCK IN TREE,Cat,Tree scrub,Outdoor,Animal rescue from height,E05000145,WEST HAMPSTEAD,E09000007,CAMDEN,West Hampstead,NW6,51.54534141,-0.195541793
2017,328,SMALL ANIMAL TRAPPED IN AIR VENT,Unknown - Wild Animal,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05011097,Champion Hill,E09000028,SOUTHWARK,Peckham,SE5,NULL,NULL
2017,328,PIGEON TRAPPED IN NETTING ON ROOF,Bird,Animal harm outdoors,Outdoor,Animal rescue from height,E05011249,Monkhams,E09000026,REDBRIDGE,Woodford,IG8,51.6077281,0.033889274
2017,328,REAR GARDEN CAT STUCK BETWEEN WALLS,Cat,Private garage,Non Residential,Other animal assistance,E05000477,CANNING TOWN NORTH,E09000025,NEWHAM,Plaistow,E16,51.52218494,0.007574459
2017,328,FOX CUB WITH LEG TRAPPED IN WIRE FENCE RSPCA HAVE NO OFFICERS TO HELP WITH THIS INCIDENT UNTIL AFTER,Fox,Fence,Outdoor Structure,Other animal assistance,E05000475,BECKTON,E09000025,NEWHAM,East Ham,E6,51.51789351,0.052327736
2017,328,INJURED CAT IN DISTRESS STUCK IN TREE  LINE RESCUE REQUESTED FROM SCENE,Cat,Roadside vegetation,Outdoor,Animal rescue from height,E05000135,HAMPSTEAD TOWN,E09000007,CAMDEN,West Hampstead,NW3,51.55709445,-0.178068364
2017,328,INJURED CAT FALLEN ONTO FLAT ROOF - CALLER WILL MEET CREWS ON WINDMILL COURT,Cat,Purpose Built Flats/Maisonettes - 10 or more storeys,Dwelling,Animal rescue from height,E05000095,MAPESBURY,E09000005,BRENT,West Hampstead,NW2,NULL,NULL
2017,328,KITTEN TRAPPED IN CHIMNEY,Cat,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05000401,BERRYLANDS,E09000021,KINGSTON UPON THAMES,Surbiton,KT5,NULL,NULL
2017,984,PONY AND FOAL TRAPPED IN OVERFLOW TO CANAL WATER RESCUE LEVEL 2,Horse,"Grassland, pasture, grazing etc ",Outdoor,Animal rescue from water,E05000206,PONDERS END,E09000010,ENFIELD,Enfield,EN3,51.64223712,-0.02858016
2017,328,BIRD STUCK IN CHIMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05000562,ST. HELIER,E09000029,SUTTON,Sutton,SM1,NULL,NULL
2017,328,CAT SUCK ON 2 STOREY ROOF,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000309,EMERSON PARK,E09000016,HAVERING,Harold Hill,RM3,NULL,NULL
2017,328,BIRDS TRAPPED IN NETTING INSIDE CHARING CROSS STATION - APPROX 40FT HIGH,Bird,Railway building - other,Non Residential,Other animal assistance,E05000644,ST. JAMES'S,E09000033,WESTMINSTER,Soho,WC2N,51.50836032,-0.124806493
2017,328,BIRD  TRAPPED IN AIRCONDITIONING UNIT R.O. LIBRARY    CALLER WILL MEET BRIGADE IN CAR PARK AREA,Bird,Fence,Outdoor Structure,Other animal assistance,E05000345,YIEWSLEY,E09000017,HILLINGDON,Hillingdon,UB7,51.51529446,-0.474085124
2017,328,CAT TRAPPED BETWEEN WALLS,Cat,Fence,Outdoor Structure,Other animal assistance,E05009327,MILE END,E09000030,TOWER HAMLETS,Poplar,E14,51.51431755,-0.029625011
2017,328,CAT STUCK BETWEEN  FENCE AND WALL,Cat,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05009327,MILE END,E09000030,TOWER HAMLETS,Poplar,E14,NULL,NULL
2017,328,BABY FOX IS STUCK IN A TREE BY THE LEGS ABOUT 4 METRES UP,Fox,Tree scrub,Outdoor,Animal rescue from height,E05000478,CANNING TOWN SOUTH,E09000025,NEWHAM,Plaistow,E16,51.51802163,0.016976485
2017,328,SMALL ANIMAL RESCUE - PIGEON CAUGHT IN NET UNDER RAILWAY BRIDGE,Bird,Bridge,Outdoor Structure,Animal rescue from height,E05000301,ROXBOURNE,E09000015,HARROW,Northolt,HA2,51.56648929,-0.355140023
2017,328,PIGEON TRAPPED IN NETTING  IN UNDERPASS NEAR STATION    CALLER WAITING FOR YOU,Bird,Bridge,Outdoor Structure,Animal rescue from height,E05000297,PINNER,E09000015,HARROW,Harrow,HA5,51.59335578,-0.38207642
2017,328,ASSIST RSPCA INSP TO FREE A DEER STUCK IN WROUGHT IRON GATE,Deer,Railings,Outdoor Structure,Other animal assistance,E05000107,BIGGIN HILL,E09000006,BROMLEY,Biggin Hill,TN16,51.31157396,0.042792865
2017,328,FOX CUB  TRAPPED IN FOOTBALL NETTING     RSPCA UNABLE TO ATTEND WITHIN THE HOUR   ORIGIN CALLER TEL,Fox,House - single occupancy,Dwelling,Other animal assistance,E05011217,Barnehurst,E09000004,BEXLEY,Bexley,DA7,NULL,NULL
2017,328,CAT TRAPPED UNDER DECKING,Cat,House - single occupancy,Dwelling,Animal rescue from below ground,E05000432,STREATHAM WELLS,E09000022,LAMBETH,West Norwood,SW16,NULL,NULL
2017,328,ASSIST RSPCA OFFICER WITH CAT TRAPPED BETWEEN GARAGE & WALL,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000097,PRESTON,E09000005,BRENT,Wembley,HA9,NULL,NULL
2017,328,ASSIST POLICE WITH KITTENS STUCK BEHIND WALL,Cat,Police station,Non Residential,Other animal assistance,E05000281,TOTTENHAM HALE,E09000014,HARINGEY,Tottenham,N17,51.59089195,-0.069784421
2017,328,DOG TRAPPED BETWEEN HOUSE AND RETAINING WALL,Dog,Domestic garden (vegetation not equipment),Outdoor,Other animal assistance,E05011229,St. Mary's & St. James,E09000004,BEXLEY,Bexley,DA5,51.43168423,0.161584156
2017,328,SMALL ANIMAL RESCUE  - CAT TRAPPED UNDER BATH,Cat,Converted Flat/Maisonette - Up to 2 storeys,Dwelling,Other animal assistance,E05000116,CRYSTAL PALACE,E09000006,BROMLEY,Beckenham,SE20,NULL,NULL
2017,328,TO ASSIST RSPCA WITH SQUIRREL TRAPPED IN BOTTOM OF DRAIN PIPE,Squirrel,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Other animal assistance,E05000494,WEST HAM,E09000025,NEWHAM,Stratford,E15,NULL,NULL
2017,328,3 PIGEONS TRAPPED IN NETTING   RSPCA (JILL) IN ATTENDANCE -  WILL WAIT IN LEELAND ROAD FOR YOU NETTI,Bird,Single shop,Non Residential,Animal rescue from height,E05000192,WALPOLE,E09000009,EALING,Ealing,W13,51.50975227,-0.324341776
2017,328,CAT TRAPPED IN FENCE GATE HINGES - RSCPA ON ROUTE,Cat,Fence,Outdoor Structure,Other animal assistance,E05000184,NORTHOLT MANDEVILLE,E09000009,EALING,Northolt,UB5,51.55005095,-0.355761562
2017,328,PIGEON STUCK IN CHIMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05000182,NORTHFIELD,E09000009,EALING,Ealing,W13,NULL,NULL
2017,328,DOG WITH CHAIN ROUND NECK - STRANGLING THE DOG,Dog,Animal harm outdoors,Outdoor,Other animal assistance,E05011221,Blendon & Penhill,E09000004,BEXLEY,Sidcup,DA15,51.44464309,0.102258368
2017,328,CAT STUCK ON BALCONY ON FIRST FLOOR POSSIBLY FALLEN,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05000143,ST. PANCRAS AND SOMERS TOWN,E09000007,CAMDEN,Euston,NW1,NULL,NULL
2017,328,CAT STUCK ON ROOF - RSPCA IN ATTENDANCE,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05011097,Champion Hill,E09000028,SOUTHWARK,Peckham,SE5,NULL,NULL
2017,328,CAT TRAPPED IN DRAINPIPE ON ROOF,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000230,WOOLWICH RIVERSIDE,E09000011,GREENWICH,East Greenwich,SE18,NULL,NULL
2017,328,BIRD TRAPPED IN FIRE PLACE,Bird,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05000280,TOTTENHAM GREEN,E09000014,HARINGEY,Tottenham,N15,NULL,NULL
2017,656,CAT TRAPPED BETWEEN TWO WALLS,Cat,Private garage,Non Residential,Other animal assistance,E05011221,Blendon & Penhill,E09000004,BEXLEY,Bexley,DA5,51.44648898,0.126060231
2017,328,CAT TRAPPED UNDER PILE OF RUBBISH,Cat,Loose refuse,Outdoor,Other animal assistance,E05000484,FOREST GATE SOUTH,E09000025,NEWHAM,Stratford,E7,51.54197376,0.018294858
2017,328,CAT STUCK IN MUD ON RIVERBANK - TIDE COMING IN AND CALLER DISTRESSED,Cat,Wasteland,Outdoor,Other animal assistance,E05000625,THAMESFIELD,E09000032,WANDSWORTH,Wandsworth,SW18,51.46268107,-0.199639873
2017,328,RUNNING CALL TO FOX STUCK UNDER CAR  E252 ATTENDING,Fox,Animal harm outdoors,Outdoor,Other animal assistance,E05000226,PLUMSTEAD,E09000011,GREENWICH,Plumstead,SE18,51.48734112,0.091215407
2017,328,RUNNING CALL TO FOX STUCK BEHIND BATH,Fox,House - single occupancy,Dwelling,Other animal assistance,E05000226,PLUMSTEAD,E09000011,GREENWICH,Plumstead,SE18,NULL,NULL
2017,328,FOX STUCK IN CONCRETE     RSPCA ON SCENE,Fox,Animal harm outdoors,Outdoor,Other animal assistance,E05009320,BOW WEST,E09000030,TOWER HAMLETS,Bethnal Green,E3,51.53238074,-0.039644154
2017,328,ASSIST RSPCA INSPECTOR WITH CAT STUCK ON CHIMNEY POT,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000423,HERNE HILL,E09000022,LAMBETH,Brixton,SE24,NULL,NULL
2017,328,CAT TRAPPED IN GARDEN,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000632,BRYANSTON AND DORSET SQUARE,E09000033,WESTMINSTER,Paddington,NW1,NULL,NULL
2017,328,KITTEN WITH HEAD TRAPPED IN CHAIR,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000194,BUSH HILL PARK,E09000010,ENFIELD,Edmonton,EN1,NULL,NULL
2017,328,DOG STUCK BEHIND SCHOOL FENCE,Dog,Infant/Primary school,Non Residential,Other animal assistance,E05000337,PINKWELL,E09000017,HILLINGDON,Hayes,UB3,51.49711151,-0.436501416
2017,328,DOG STUCK IN RIVER  - HIGH BANK SIDES  LEVEL 1 WATER RESCUE IMPLEMENTED,Dog,River/canal,Outdoor,Animal rescue from water,E05000055,HENDON,E09000003,BARNET,Hendon,NW4,51.5823437,-0.211844057
2017,328,FOX STUCK ON SHED ROOF -  REQUESTED BY RSPCA,Fox,Private Garden Shed,Non Residential,Animal rescue from height,E05000339,TOWNFIELD,E09000017,HILLINGDON,Hayes,UB3,51.51528054,-0.410095827
2017,328,DOG STUCK IN POND,Dog,Lake/pond/reservoir,Outdoor,Other animal assistance,E05009319,BOW EAST,E09000030,TOWER HAMLETS,Homerton,E9,51.53938833,-0.033329536
2017,328,FOX WEDGE BETWEEN FENCE,Fox,House - single occupancy,Dwelling,Animal rescue from height,E05000221,GLYNDON,E09000011,GREENWICH,Plumstead,SE28,NULL,NULL
2017,328,CAT TRAPPED IN HOLE IN GROUND,Cat,Railway trackside vegetation,Outdoor,Animal rescue from height,E05011217,Barnehurst,E09000004,BEXLEY,Bexley,DA7,51.46647862,0.174689786
2017,328,PIDGEON STUCK IN CHIMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05000048,EAST BARNET,E09000003,BARNET,Barnet,EN4,NULL,NULL
2017,328,RESCUE BIRD TRAPPED IN NETTING  LONDON WILD LIFE PROTECTION  REPRESENTATIVE IN ATTENDANCE,Bird,Purpose Built Flats/Maisonettes - 10 or more storeys,Dwelling,Other animal assistance,E05000603,LEA BRIDGE,E09000031,WALTHAM FOREST,Leyton,E10,NULL,NULL
2017,328,PIDGEON TRAPPED IN CHIMNEY,Bird,House - single occupancy,Dwelling,Animal rescue from height,E05000057,MILL HILL,E09000003,BARNET,Mill Hill,NW7,NULL,NULL
2017,328,CAT TRAPPED IN CUPBOARD/BEHIND KITCHEN UNIT,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05000256,HAMMERSMITH BROADWAY,E09000013,HAMMERSMITH AND FULHAM,Hammersmith,W6,NULL,NULL
2017,328,CAT TRAPPED IN DEEP PIT IN NEIGHBOURS GARDEN,Cat,Other outdoor location,Outdoor,Animal rescue from below ground,E05000250,ADDISON,E09000013,HAMMERSMITH AND FULHAM,Hammersmith,W6,51.49731516,-0.222263629
2017,328,DUCKLINGS TRAPPED ON BALCONY ABOVE  RSPCA ON SCENE,Bird,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05000220,ELTHAM WEST,E09000011,GREENWICH,Lee Green,SE3,NULL,NULL
2017,328,KITTEN TRAPPED BEHIND FENCE,Cat,House - single occupancy,Dwelling,Other animal assistance,E05011237,Chadwell,E09000026,REDBRIDGE,Dagenham,RM6,NULL,NULL
2017,328,CAT TRAPPED IN CAR ENGINE COMARTMENT  AUDI A3 REGISTRATION  OU10 KUS - CAD 8832,Cat,Car,Road Vehicle,Other animal assistance,E05000416,BISHOP'S,E09000022,LAMBETH,Lambeth,SE1,51.49969734,-0.108938835
2017,328,DOG TRAPPED UNDER PATIO,Dog,House - single occupancy,Dwelling,Animal rescue from below ground,E05000200,GRANGE,E09000010,ENFIELD,Edmonton,N21,NULL,NULL
2017,328,CAT WITH HEAD STUCK IN CHIMNEY,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000091,HARLESDEN,E09000005,BRENT,Willesden,NW10,NULL,NULL
2017,328,ASSIST RSPCA WITH PIGEON TRAPPED NETTING,Bird,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05000638,LANCASTER GATE,E09000033,WESTMINSTER,Paddington,W2,NULL,NULL
2017,328,CAT STUCK UP TREE,Cat,Park,Outdoor,Animal rescue from height,E05000056,HIGH BARNET,E09000003,BARNET,Barnet,EN5,51.65498231,-0.195903255
2017,328,ASSIST RSPCA WITH CAT ON ROOF,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000091,HARLESDEN,E09000005,BRENT,Willesden,NW10,NULL,NULL
2017,328,CAT FALLEN DOWN SPACE APPROX 6 FOOT,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from below ground,E05011116,South Bermondsey,E09000028,SOUTHWARK,Old Kent Road,SE1,NULL,NULL
2017,328,ASSIST RSPCA WITH CAT AND KITTEN STUCK ABOVE SHOP SIGN,Cat,Single shop,Non Residential,Animal rescue from height,E05000484,FOREST GATE SOUTH,E09000025,NEWHAM,Stratford,E7,51.54384905,0.025833894
2017,328,RUNNING CALL CAT STUCK IN TREE,Cat,Tree scrub,Outdoor,Animal rescue from height,E05011225,Erith,E09000004,BEXLEY,Erith,DA17,51.48696852,0.158423631
2017,328,DOG TRAPPED IN FENCE,Dog,House - single occupancy,Dwelling,Other animal assistance,E05009398,NORLAND,E09000020,KENSINGTON AND CHELSEA,North Kensington,W11,NULL,NULL
2017,328,CAT TRAPPED BEHIND RADIATOR,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000592,CHAPEL END,E09000031,WALTHAM FOREST,Walthamstow,E17,NULL,NULL
2017,328,CAT TRAPPED IN BLINDS IN WINDOW NEXT TO 3A,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05009392,COLVILLE,E09000020,KENSINGTON AND CHELSEA,North Kensington,W11,NULL,NULL
2017,328,FOX CUB TRAPPED BETWEEN WALL AND SHED,Fox,Animal harm outdoors,Outdoor,Other animal assistance,E05000451,RUSHEY GREEN,E09000023,LEWISHAM,Lewisham,SE13,51.45121332,-0.018354783
2017,328,FOX TRAPPED IN FENCE - RSCPA NOT AVAILABLE,Fox,House - single occupancy,Dwelling,Other animal assistance,E05000458,CRICKET GREEN,E09000024,MERTON,Mitcham,CR4,NULL,NULL
2017,328,PIGEON TRAPPED IN CHINMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05011227,Longlands,E09000004,BEXLEY,Sidcup,SE9,NULL,NULL
2017,656,FOX TRAPPED IN FENCE,Fox,Domestic garden (vegetation not equipment),Outdoor,Other animal assistance,E05000044,BURNT OAK,E09000003,BARNET,Mill Hill,HA8,51.60642031,-0.263668465
2017,328,DEER CAUGHT IN RAILING   -  RSCPA OFFICER REUQESTING ASSISTANCE,Deer,Railings,Outdoor Structure,Other animal assistance,E05000045,CHILDS HILL,E09000003,BARNET,West Hampstead,NW3,51.56678218,-0.193365725
2017,328,E291   RUNNING CALL   CAT STUCK ON THE BALCONY,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05000224,MIDDLE PARK AND SUTCLIFFE,E09000011,GREENWICH,Lee Green,SE12,NULL,NULL
2017,328,PIDGEON STUCK INSIDE SIGN,Bird,Single shop,Non Residential,Animal rescue from height,E05009332,SHADWELL,E09000030,TOWER HAMLETS,Shadwell,E1,51.51166733,-0.058361604
2017,328,BIRD STUCK IN CLOSED CHIMNEY FLU,Bird,House - single occupancy,Dwelling,Other animal assistance,E05000572,WORCESTER PARK,E09000029,SUTTON,Sutton,KT4,NULL,NULL
2017,328,FOX TRAPPED IN WOODEN FENCE,Fox,House - single occupancy,Dwelling,Other animal assistance,E05000257,MUNSTER,E09000013,HAMMERSMITH AND FULHAM,Fulham,SW6,NULL,NULL
2017,328,"PIDGEON STUCK  ON A TV AERIAL   TWO STOREY HOUSE, ONTOP OF CHIMNEY ALP  REQUESTED  FROM SCENE",Bird,House - single occupancy,Dwelling,Animal rescue from height,E05000183,NORTH GREENFORD,E09000009,EALING,Northolt,UB6,NULL,NULL
2017,328,CAT STUCK ON ROOF -- REQUESTED BY RSPCA  OPPOSITE 117,Cat,Other building/use not known,Non Residential,Animal rescue from height,E05000422,GIPSY HILL,E09000022,LAMBETH,West Norwood,SE27,51.42895812,-0.089418955
2017,328,TRAPPED BIRDS UNDER SOLAR PANEL - ASSIST LONDON WILDLIFE PROTECTION,Bird,House - single occupancy,Dwelling,Animal rescue from height,E05000185,NORTHOLT WEST END,E09000009,EALING,Southall,UB5,NULL,NULL
2017,328,RUNNING CALL TO ASSIST RSPCA WITH BIRD TRAPPED IN HALLWAY  F351 ATTENDING  RSPCA IN ATTENDANCE,Bird,Day care/Drop in centre,Non Residential,Animal rescue from height,E05011249,Monkhams,E09000026,REDBRIDGE,Woodford,IG8,51.6074734,0.024692563
2017,328,CAT TRAPPED IN ENGINE OF CAR,Cat,Car,Road Vehicle,Other animal assistance,E05000189,SOUTHALL BROADWAY,E09000009,EALING,Southall,UB1,51.51092561,-0.385560902
2017,328,CAT STUCK INSIDE BOARDED UP HOUSE,Cat,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05000039,THAMES,E09000002,BARKING AND DAGENHAM,Barking,IG11,NULL,NULL
2017,328,TO ASSIST RSPCA WITH BIRD TRAPPED BY STRING IN TREE  RSPCA IN ATTENDANCE,Bird,Tree scrub,Outdoor,Animal rescue from height,E05000630,ABBEY ROAD,E09000033,WESTMINSTER,West Hampstead,NW8,51.53694245,-0.172312436
2017,328,CAT TRAPPED IN DUCTING IN BASEMENT GYM   A236 REQUESTED WITH SNAKE EYE,Cat,Gym,Non Residential,Animal rescue from below ground,E05000142,REGENT'S PARK,E09000007,CAMDEN,Euston,NW1,51.52721466,-0.143249011
2017,328,ASSIST RSPCA WITH RESCUING CAT FROM TREE,Cat,Tree scrub,Outdoor,Animal rescue from height,E05000640,MAIDA VALE,E09000033,WESTMINSTER,Paddington,W9,51.5285636,-0.183460952
2017,328,DOG STUCK UNDER BATH,Dog,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Other animal assistance,E05000195,CHASE,E09000010,ENFIELD,Enfield,EN1,NULL,NULL
2017,328,BIRD TRAPPED IN CHIMNEY,Bird,House - single occupancy,Dwelling,Other animal assistance,E05000120,KELSEY AND EDEN PARK,E09000006,BROMLEY,Beckenham,BR3,NULL,NULL
2017,328,DUCKLINGS STUCK DOWN MANHOLE,Bird,Pipe or drain,Outdoor Structure,Other animal assistance,E05000052,GARDEN SUBURB,E09000003,BARNET,West Hampstead,NW11,51.5718825,-0.195804347
2017,328,CAT STUCK IN DRAIN PIPE,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000449,NEW CROSS,E09000023,LEWISHAM,New Cross,SE14,NULL,NULL
2017,328,CAT STUCK ON FOURTH FLOOR BALCONY,Cat,Purpose Built Flats/Maisonettes - 4 to 9 storeys,Dwelling,Animal rescue from height,E05000366,BARNSBURY,E09000019,ISLINGTON,Islington,N7,NULL,NULL
2017,328,HERON STUCK ON BALCONY  CALL FROM RSPCA REQUESTING BRIGADE ASSISTANCE,Bird,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05000624,SOUTHFIELDS,E09000032,WANDSWORTH,Wandsworth,SW18,NULL,NULL
2017,328,DOG STUCK IN METAL GATE   - DOG IS A 13 YEAR OLD MINITURE STAFF,Dog,Railings,Outdoor Structure,Other animal assistance,E05000228,THAMESMEAD MOORINGS,E09000011,GREENWICH,Plumstead,SE28,51.50090377,0.108205079
2017,328,CAT STUCK UNDER RUBBISH   NEAR NO 89,Cat,House - single occupancy,Dwelling,Animal rescue from below ground,E05000479,CUSTOM HOUSE,E09000025,NEWHAM,Plaistow,E16,NULL,NULL
2017,328,CAT POSSIBLY  TRAPPED IN CAR - FRU WITH SNAKE EYE CAMERA REQ FROM SCENE,Cat,Car,Road Vehicle,Other animal assistance,E05000356,HESTON EAST,E09000018,HOUNSLOW,Heston,TW5,51.47836675,-0.371460131
2017,328,DUCK TRAPPED UNDER A MANHOLE COVER,Bird,Animal harm outdoors,Outdoor,Animal rescue from below ground,E05011254,Wanstead Park,E09000026,REDBRIDGE,Leytonstone,E12,51.56292044,0.031153937
2017,328,CAT BELIEVED TRAPPED IN LOFT,Cat,Converted Flat/Maisonette - Up to 2 storeys,Dwelling,Other animal assistance,E05000561,NONSUCH,E09000029,SUTTON,Sutton,SM3,NULL,NULL
2017,328,CAT STUCK UP TREE - RSPCA IN ATTENDANCE,Cat,House - single occupancy,Dwelling,Animal rescue from height,E05000133,FROGNAL AND FITZJOHNS,E09000007,CAMDEN,West Hampstead,NW3,NULL,NULL
2017,328,DEER TRAPPED IN RAILINGS,Deer,Animal harm outdoors,Outdoor,Other animal assistance,E05000057,MILL HILL,E09000003,BARNET,Mill Hill,NW7,51.61424747,-0.218274777
2017,328,ROUNDABOUT AT JUNCTION OF GREEN WRYTHE LANE SMALL ANIMAL RESCUE - BIRD TRAPPED IN NETTING,Bird,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from height,E05000571,WANDLE VALLEY,E09000029,SUTTON,Mitcham,SM5,NULL,NULL
2017,328,DEER STUCK IN RAILINGS      CALLER FROM NUMBER 28,Deer,Hedge,Outdoor,Other animal assistance,E05011469,Kenley,E09000008,CROYDON,Purley,CR8,51.31796616,-0.087058782
2017,328,CAT IMPALED ON POLE,Cat,House - single occupancy,Dwelling,Other animal assistance,E05000355,HESTON CENTRAL,E09000018,HOUNSLOW,Feltham,TW5,NULL,NULL
2017,328,SMALL ANIMAL  TRAPPED UNDER DOOR STEP,Unknown - Domestic Animal Or Pet,Purpose Built Flats/Maisonettes - Up to 3 storeys,Dwelling,Animal rescue from water,E05000600,HIGHAM HILL,E09000031,WALTHAM FOREST,Walthamstow,E17,NULL,NULL
2017,328,CAT UP TREE FOR 2/3 DAYS,Cat,Domestic garden (vegetation not equipment),Outdoor,Animal rescue from height,E05009383,SPRINGFIELD,E09000012,HACKNEY,Stoke Newington,N16,51.57119226,-0.066693267
